Energy(keV),Counts
1.941315161547207708e+02,1.800000000000000000e+01
1.944637054373781382e+02,1.500000000000000000e+01
1.947958947200355055e+02,1.700000000000000000e+01
1.951280840026928729e+02,2.100000000000000000e+01
1.954602732853502403e+02,1.400000000000000000e+01
1.957924625680076076e+02,1.200000000000000000e+01
1.961246518506649750e+02,1.700000000000000000e+01
1.964568411333223423e+02,1.800000000000000000e+01
1.967890304159797097e+02,1.100000000000000000e+01
1.971212196986370770e+02,2.000000000000000000e+01
1.974534089812944444e+02,1.200000000000000000e+01
1.977855982639518118e+02,1.000000000000000000e+01
1.981177875466091791e+02,1.300000000000000000e+01
1.984499768292665465e+02,1.100000000000000000e+01
1.987821661119239138e+02,1.200000000000000000e+01
1.991143553945812812e+02,8.000000000000000000e+00
1.994465446772386485e+02,1.400000000000000000e+01
1.997787339598960159e+02,9.000000000000000000e+00
2.001109232425533833e+02,4.000000000000000000e+00
2.004431125252107506e+02,1.900000000000000000e+01
2.007753018078681180e+02,1.400000000000000000e+01
2.011074910905254853e+02,9.000000000000000000e+00
2.014396803731828527e+02,1.400000000000000000e+01
2.017718696558402200e+02,1.000000000000000000e+01
2.021040589384975874e+02,1.200000000000000000e+01
2.024362482211549548e+02,8.000000000000000000e+00
2.027684375038123221e+02,1.400000000000000000e+01
2.031006267864696895e+02,1.200000000000000000e+01
2.034328160691270568e+02,1.200000000000000000e+01
2.037650053517844242e+02,8.000000000000000000e+00
2.040971946344417915e+02,1.400000000000000000e+01
2.044293839170991589e+02,1.300000000000000000e+01
2.047615731997565263e+02,1.300000000000000000e+01
2.050937624824138936e+02,1.000000000000000000e+01
2.054259517650712610e+02,9.000000000000000000e+00
2.057581410477286283e+02,1.500000000000000000e+01
2.060903303303859957e+02,1.100000000000000000e+01
2.064225196130433631e+02,1.100000000000000000e+01
2.067547088957007304e+02,1.100000000000000000e+01
2.070868981783580978e+02,1.400000000000000000e+01
2.074190874610154651e+02,1.500000000000000000e+01
2.077512767436728325e+02,1.000000000000000000e+01
2.080834660263301998e+02,5.000000000000000000e+00
2.084156553089875672e+02,1.100000000000000000e+01
2.087478445916449346e+02,7.000000000000000000e+00
2.090800338743023019e+02,9.000000000000000000e+00
2.094122231569596693e+02,1.400000000000000000e+01
2.097444124396170366e+02,1.300000000000000000e+01
2.100766017222744040e+02,1.800000000000000000e+01
2.104087910049317713e+02,1.400000000000000000e+01
2.107409802875891387e+02,1.100000000000000000e+01
2.110731695702465061e+02,2.300000000000000000e+01
2.114053588529038734e+02,1.000000000000000000e+01
2.117375481355612408e+02,1.000000000000000000e+01
2.120697374182186081e+02,1.300000000000000000e+01
2.124019267008759755e+02,1.000000000000000000e+01
2.127341159835333428e+02,9.000000000000000000e+00
2.130663052661907102e+02,1.000000000000000000e+01
2.133984945488480776e+02,1.100000000000000000e+01
2.137306838315054733e+02,1.300000000000000000e+01
2.140628731141628407e+02,1.400000000000000000e+01
2.143950623968202081e+02,1.600000000000000000e+01
2.147272516794775754e+02,1.200000000000000000e+01
2.150594409621349428e+02,6.000000000000000000e+00
2.153916302447923101e+02,1.500000000000000000e+01
2.157238195274496775e+02,1.000000000000000000e+01
2.160560088101070448e+02,1.000000000000000000e+01
2.163881980927644122e+02,9.000000000000000000e+00
2.167203873754217796e+02,8.000000000000000000e+00
2.170525766580791469e+02,7.000000000000000000e+00
2.173847659407365143e+02,1.100000000000000000e+01
2.177169552233938816e+02,7.000000000000000000e+00
2.180491445060512490e+02,1.700000000000000000e+01
2.183813337887086163e+02,1.000000000000000000e+01
2.187135230713659837e+02,6.000000000000000000e+00
2.190457123540233511e+02,1.100000000000000000e+01
2.193779016366807184e+02,5.000000000000000000e+00
2.197100909193380858e+02,1.400000000000000000e+01
2.200422802019954531e+02,1.400000000000000000e+01
2.203744694846528205e+02,1.400000000000000000e+01
2.207066587673101878e+02,1.100000000000000000e+01
2.210388480499675552e+02,8.000000000000000000e+00
2.213710373326249226e+02,4.000000000000000000e+00
2.217032266152822899e+02,9.000000000000000000e+00
2.220354158979396573e+02,1.000000000000000000e+01
2.223676051805970246e+02,1.200000000000000000e+01
2.226997944632543920e+02,8.000000000000000000e+00
2.230319837459117593e+02,1.100000000000000000e+01
2.233641730285691267e+02,1.300000000000000000e+01
2.236963623112264941e+02,9.000000000000000000e+00
2.240285515938838614e+02,1.400000000000000000e+01
2.243607408765412288e+02,1.100000000000000000e+01
2.246929301591985961e+02,1.600000000000000000e+01
2.250251194418559635e+02,1.500000000000000000e+01
2.253573087245133308e+02,8.000000000000000000e+00
2.256894980071706982e+02,1.200000000000000000e+01
2.260216872898280656e+02,1.200000000000000000e+01
2.263538765724854329e+02,1.800000000000000000e+01
2.266860658551428003e+02,7.000000000000000000e+00
2.270182551378001676e+02,7.000000000000000000e+00
2.273504444204575350e+02,9.000000000000000000e+00
2.276826337031149023e+02,9.000000000000000000e+00
2.280148229857722697e+02,1.600000000000000000e+01
2.283470122684296371e+02,8.000000000000000000e+00
2.286792015510870044e+02,6.000000000000000000e+00
2.290113908337443718e+02,1.200000000000000000e+01
2.293435801164017391e+02,9.000000000000000000e+00
2.296757693990591065e+02,9.000000000000000000e+00
2.300079586817164738e+02,8.000000000000000000e+00
2.303401479643738412e+02,1.000000000000000000e+01
2.306723372470312086e+02,1.000000000000000000e+01
2.310045265296885759e+02,1.700000000000000000e+01
2.313367158123459433e+02,1.000000000000000000e+01
2.316689050950033106e+02,8.000000000000000000e+00
2.320010943776606780e+02,6.000000000000000000e+00
2.323332836603180453e+02,9.000000000000000000e+00
2.326654729429754127e+02,1.200000000000000000e+01
2.329976622256327801e+02,1.100000000000000000e+01
2.333298515082901474e+02,1.300000000000000000e+01
2.336620407909475148e+02,1.100000000000000000e+01
2.339942300736048821e+02,1.100000000000000000e+01
2.343264193562622495e+02,5.000000000000000000e+00
2.346586086389196169e+02,6.000000000000000000e+00
2.349907979215769842e+02,6.000000000000000000e+00
2.353229872042343516e+02,4.000000000000000000e+00
2.356551764868917189e+02,9.000000000000000000e+00
2.359873657695490863e+02,5.000000000000000000e+00
2.363195550522064536e+02,1.200000000000000000e+01
2.366517443348638210e+02,9.000000000000000000e+00
2.369839336175211884e+02,1.000000000000000000e+01
2.373161229001785557e+02,2.000000000000000000e+00
2.376483121828359231e+02,8.000000000000000000e+00
2.379805014654932904e+02,1.100000000000000000e+01
2.383126907481506578e+02,9.000000000000000000e+00
2.386448800308080251e+02,1.000000000000000000e+01
2.389770693134653925e+02,1.200000000000000000e+01
2.393092585961227599e+02,2.200000000000000000e+01
2.396414478787801272e+02,1.200000000000000000e+01
2.399736371614374946e+02,1.700000000000000000e+01
2.403058264440948619e+02,8.000000000000000000e+00
2.406380157267522293e+02,1.600000000000000000e+01
2.409702050094095966e+02,1.300000000000000000e+01
2.413023942920669640e+02,7.000000000000000000e+00
2.416345835747243314e+02,1.100000000000000000e+01
2.419667728573816987e+02,9.000000000000000000e+00
2.422989621400390945e+02,1.200000000000000000e+01
2.426311514226964619e+02,1.000000000000000000e+01
2.429633407053538292e+02,6.000000000000000000e+00
2.432955299880111966e+02,1.000000000000000000e+01
2.436277192706685639e+02,9.000000000000000000e+00
2.439599085533259313e+02,8.000000000000000000e+00
2.442920978359832986e+02,1.200000000000000000e+01
2.446242871186406660e+02,1.000000000000000000e+01
2.449564764012980334e+02,1.000000000000000000e+01
2.452886656839554007e+02,1.000000000000000000e+01
2.456208549666127681e+02,1.000000000000000000e+01
2.459530442492701354e+02,9.000000000000000000e+00
2.462852335319275028e+02,7.000000000000000000e+00
2.466174228145848701e+02,4.000000000000000000e+00
2.469496120972422375e+02,9.000000000000000000e+00
2.472818013798996049e+02,7.000000000000000000e+00
2.476139906625569722e+02,7.000000000000000000e+00
2.479461799452143396e+02,1.000000000000000000e+01
2.482783692278717069e+02,1.000000000000000000e+01
2.486105585105290743e+02,7.000000000000000000e+00
2.489427477931864416e+02,6.000000000000000000e+00
2.492749370758438090e+02,8.000000000000000000e+00
2.496071263585011764e+02,9.000000000000000000e+00
2.499393156411585437e+02,7.000000000000000000e+00
2.502715049238159111e+02,6.000000000000000000e+00
2.506036942064732784e+02,8.000000000000000000e+00
2.509358834891306458e+02,7.000000000000000000e+00
2.512680727717880131e+02,5.000000000000000000e+00
2.516002620544453805e+02,7.000000000000000000e+00
2.519324513371027479e+02,5.000000000000000000e+00
2.522646406197601152e+02,7.000000000000000000e+00
2.525968299024174826e+02,1.000000000000000000e+01
2.529290191850748499e+02,1.400000000000000000e+01
2.532612084677322173e+02,6.000000000000000000e+00
2.535933977503895846e+02,6.000000000000000000e+00
2.539255870330469520e+02,9.000000000000000000e+00
2.542577763157043194e+02,6.000000000000000000e+00
2.545899655983616867e+02,5.000000000000000000e+00
2.549221548810190541e+02,9.000000000000000000e+00
2.552543441636764214e+02,8.000000000000000000e+00
2.555865334463337888e+02,1.100000000000000000e+01
2.559187227289911561e+02,5.000000000000000000e+00
2.562509120116484951e+02,8.000000000000000000e+00
2.565831012943058909e+02,1.000000000000000000e+01
2.569152905769632298e+02,6.000000000000000000e+00
2.572474798596206256e+02,1.200000000000000000e+01
2.575796691422780214e+02,1.400000000000000000e+01
2.579118584249353603e+02,6.000000000000000000e+00
2.582440477075927561e+02,7.000000000000000000e+00
2.585762369902500950e+02,6.000000000000000000e+00
2.589084262729074908e+02,6.000000000000000000e+00
2.592406155555648297e+02,8.000000000000000000e+00
2.595728048382222255e+02,1.200000000000000000e+01
2.599049941208795644e+02,7.000000000000000000e+00
2.602371834035369602e+02,0.000000000000000000e+00
2.605693726861942991e+02,2.000000000000000000e+00
2.609015619688516949e+02,9.000000000000000000e+00
2.612337512515090339e+02,9.000000000000000000e+00
2.615659405341664296e+02,9.000000000000000000e+00
2.618981298168237686e+02,6.000000000000000000e+00
2.622303190994811644e+02,6.000000000000000000e+00
2.625625083821385033e+02,1.000000000000000000e+01
2.628946976647958991e+02,6.000000000000000000e+00
2.632268869474532380e+02,7.000000000000000000e+00
2.635590762301106338e+02,1.100000000000000000e+01
2.638912655127679727e+02,1.100000000000000000e+01
2.642234547954253685e+02,8.000000000000000000e+00
2.645556440780827074e+02,7.000000000000000000e+00
2.648878333607401032e+02,9.000000000000000000e+00
2.652200226433974422e+02,5.000000000000000000e+00
2.655522119260548379e+02,4.000000000000000000e+00
2.658844012087121769e+02,4.000000000000000000e+00
2.662165904913695726e+02,8.000000000000000000e+00
2.665487797740269116e+02,4.000000000000000000e+00
2.668809690566843074e+02,1.100000000000000000e+01
2.672131583393416463e+02,6.000000000000000000e+00
2.675453476219990421e+02,6.000000000000000000e+00
2.678775369046563810e+02,5.000000000000000000e+00
2.682097261873137768e+02,1.100000000000000000e+01
2.685419154699711157e+02,8.000000000000000000e+00
2.688741047526285115e+02,6.000000000000000000e+00
2.692062940352858504e+02,7.000000000000000000e+00
2.695384833179432462e+02,6.000000000000000000e+00
2.698706726006005852e+02,6.000000000000000000e+00
2.702028618832579809e+02,7.000000000000000000e+00
2.705350511659153199e+02,8.000000000000000000e+00
2.708672404485727156e+02,6.000000000000000000e+00
2.711994297312300546e+02,1.100000000000000000e+01
2.715316190138874504e+02,6.000000000000000000e+00
2.718638082965447893e+02,7.000000000000000000e+00
2.721959975792021851e+02,6.000000000000000000e+00
2.725281868618595240e+02,2.000000000000000000e+00
2.728603761445169198e+02,8.000000000000000000e+00
2.731925654271742587e+02,4.000000000000000000e+00
2.735247547098316545e+02,2.000000000000000000e+00
2.738569439924889934e+02,8.000000000000000000e+00
2.741891332751463892e+02,4.000000000000000000e+00
2.745213225578037282e+02,8.000000000000000000e+00
2.748535118404611239e+02,1.000000000000000000e+01
2.751857011231184629e+02,5.000000000000000000e+00
2.755178904057758587e+02,9.000000000000000000e+00
2.758500796884331976e+02,8.000000000000000000e+00
2.761822689710905934e+02,8.000000000000000000e+00
2.765144582537479323e+02,5.000000000000000000e+00
2.768466475364053281e+02,5.000000000000000000e+00
2.771788368190626670e+02,2.000000000000000000e+00
2.775110261017200628e+02,7.000000000000000000e+00
2.778432153843774017e+02,9.000000000000000000e+00
2.781754046670347975e+02,6.000000000000000000e+00
2.785075939496921364e+02,6.000000000000000000e+00
2.788397832323495322e+02,6.000000000000000000e+00
2.791719725150068712e+02,5.000000000000000000e+00
2.795041617976642669e+02,5.000000000000000000e+00
2.798363510803216059e+02,7.000000000000000000e+00
2.801685403629790017e+02,9.000000000000000000e+00
2.805007296456363406e+02,4.000000000000000000e+00
2.808329189282937364e+02,7.000000000000000000e+00
2.811651082109510753e+02,5.000000000000000000e+00
2.814972974936084711e+02,7.000000000000000000e+00
2.818294867762658100e+02,8.000000000000000000e+00
2.821616760589232058e+02,5.000000000000000000e+00
2.824938653415805447e+02,1.300000000000000000e+01
2.828260546242379405e+02,6.000000000000000000e+00
2.831582439068952795e+02,9.000000000000000000e+00
2.834904331895526752e+02,7.000000000000000000e+00
2.838226224722100142e+02,7.000000000000000000e+00
2.841548117548674099e+02,6.000000000000000000e+00
2.844870010375247489e+02,6.000000000000000000e+00
2.848191903201821447e+02,9.000000000000000000e+00
2.851513796028395404e+02,9.000000000000000000e+00
2.854835688854968794e+02,5.000000000000000000e+00
2.858157581681542752e+02,4.000000000000000000e+00
2.861479474508116141e+02,2.000000000000000000e+00
2.864801367334690099e+02,7.000000000000000000e+00
2.868123260161263488e+02,9.000000000000000000e+00
2.871445152987837446e+02,5.000000000000000000e+00
2.874767045814410835e+02,9.000000000000000000e+00
2.878088938640984793e+02,3.000000000000000000e+00
2.881410831467558182e+02,5.000000000000000000e+00
2.884732724294132140e+02,1.200000000000000000e+01
2.888054617120705529e+02,5.000000000000000000e+00
2.891376509947279487e+02,9.000000000000000000e+00
2.894698402773852877e+02,9.000000000000000000e+00
2.898020295600426834e+02,4.000000000000000000e+00
2.901342188427000224e+02,7.000000000000000000e+00
2.904664081253574182e+02,4.000000000000000000e+00
2.907985974080147571e+02,4.000000000000000000e+00
2.911307866906721529e+02,5.000000000000000000e+00
2.914629759733294918e+02,1.000000000000000000e+01
2.917951652559868876e+02,3.000000000000000000e+00
2.921273545386442265e+02,1.000000000000000000e+01
2.924595438213016223e+02,4.000000000000000000e+00
2.927917331039589612e+02,1.000000000000000000e+01
2.931239223866163570e+02,5.000000000000000000e+00
2.934561116692736960e+02,9.000000000000000000e+00
2.937883009519310917e+02,6.000000000000000000e+00
2.941204902345884307e+02,4.000000000000000000e+00
2.944526795172458264e+02,5.000000000000000000e+00
2.947848687999031654e+02,7.000000000000000000e+00
2.951170580825605612e+02,3.000000000000000000e+00
2.954492473652179001e+02,6.000000000000000000e+00
2.957814366478752959e+02,7.000000000000000000e+00
2.961136259305326348e+02,7.000000000000000000e+00
2.964458152131900306e+02,5.000000000000000000e+00
2.967780044958473695e+02,7.000000000000000000e+00
2.971101937785047653e+02,6.000000000000000000e+00
2.974423830611621042e+02,2.000000000000000000e+00
2.977745723438195000e+02,4.000000000000000000e+00
2.981067616264768390e+02,7.000000000000000000e+00
2.984389509091342347e+02,4.000000000000000000e+00
2.987711401917915737e+02,4.000000000000000000e+00
2.991033294744489694e+02,6.000000000000000000e+00
2.994355187571063084e+02,3.000000000000000000e+00
2.997677080397637042e+02,1.000000000000000000e+00
